Word	FREQ
XXXXXX4629	8
XXXXXX4638	8
XXXXXX4640	8
XXXXXX4656	8
XXXXXX4659	8
XXXXXX4704	8
XXXXXX4718	8
XXXXXX4750	8
XXXXXX4820	8
XXXXXX4840	8
XXXXXX4856	8
XXXXXX4865	8
XXXXXX4871	8
XXXXXX4885	8
XXXXXX4897	8
XXXXXX4901	8
XXXXXX4915	8
XXXXXX4939	8
XXXXXX4952	8
XXXXXX4955	8
XXXXXX4959	8
XXXXXX5051	8
XXXXXX5058	8
XXXXXX5062	8
XXXXXX5068	8
XXXXXX5073	8
XXXXXX5077	8
XXXXXX5095	8
XXXXXX5147	8
XXXXXX5199	8
XXXXXX5242	8
XXXXXX5267	8
XXXXXX5278	8
XXXXXX5286	8
XXXXXX5304	8
XXXXXX5320	8
XXXXXX5326	8
XXXXXX5350	8
XXXXXX5356	8
XXXXXX5367	8
XXXXXX5401	8
XXXXXX5404	8
XXXXXX5419	8
XXXXXX5432	8
XXXXXX5447	8
XXXXXX5451	8
XXXXXX5470	8
XXXXXX5479	8
XXXXXX5485	8
XXXXXX5498	8
XXXXXX5529	8
XXXXXX5537	8
XXXXXX5545	8
XXXXXX5555	8
XXXXXX5590	8
XXXXXX5600	8
XXXXXX5624	8
XXXXXX5662	8
XXXXXX5673	8
XXXXXX5680	8
XXXXXX5703	8
XXXXXX5730	8
XXXXXX5743	8
XXXXXX5831	8
XXXXXX5832	8
XXXXXX5854	8
XXXXXX5859	8
XXXXXX5905	8
XXXXXX5923	8
XXXXXX5925	8
XXXXXX5934	8
XXXXXX5964	8
XXXXXX5967	8
XXXXXX5968	8
XXXXXX5982	8
XXXXXX6056	8
XXXXXX6077	8
XXXXXX6104	8
XXXXXX6114	8
XXXXXX6142	8
XXXXXX6144	8
XXXXXX6164	8
XXXXXX6171	8
XXXXXX6176	8
XXXXXX6199	8
XXXXXX6216	8
XXXXXX6233	8
XXXXXX6240	8
XXXXXX6250	8
XXXXXX6261	8
XXXXXX6263	8
XXXXXX6297	8
XXXXXX6333	8
XXXXXX6348	8
XXXXXX6359	8
XXXXXX6363	8
XXXXXX6369	8
XXXXXX6370	8
XXXXXX6390	8
XXXXXX6402	8
XXXXXX6406	8
XXXXXX6481	8
XXXXXX6484	8
XXXXXX6494	8
XXXXXX6496	8
XXXXXX6499	8
XXXXXX6514	8
XXXXXX6547	8
XXXXXX6572	8
XXXXXX6580	8
XXXXXX6598	8
XXXXXX6603	8
XXXXXX6615	8
XXXXXX6630	8
XXXXXX6644	8
XXXXXX6688	8
XXXXXX6691	8
XXXXXX6697	8
XXXXXX6701	8
XXXXXX6726	8
XXXXXX6731	8
XXXXXX6747	8
XXXXXX6768	8
XXXXXX6777	8
XXXXXX6784	8
XXXXXX6787	8
XXXXXX6801	8
XXXXXX6848	8
XXXXXX6863	8
XXXXXX6868	8
XXXXXX6960	8
XXXXXX6990	8
XXXXXX6993	8
XXXXXX7036	8
XXXXXX7042	8
XXXXXX7077	8
XXXXXX7081	8
XXXXXX7109	8
XXXXXX7148	8
XXXXXX7167	8
XXXXXX7178	8
XXXXXX7204	8
XXXXXX7231	8
XXXXXX7242	8
XXXXXX7253	8
XXXXXX7258	8
XXXXXX7283	8
XXXXXX7286	8
XXXXXX7358	8
XXXXXX7377	8
XXXXXX7394	8
XXXXXX7402	8
XXXXXX7430	8
XXXXXX7503	8
XXXXXX7513	8
XXXXXX7534	8
XXXXXX7555	8
XXXXXX7600	8
XXXXXX7623	8
XXXXXX7627	8
XXXXXX7671	8
XXXXXX7755	8
XXXXXX7765	8
XXXXXX7779	8
XXXXXX7783	8
XXXXXX7832	8
XXXXXX7861	8
XXXXXX7880	8
XXXXXX7890	8
XXXXXX7908	8
XXXXXX7949	8
XXXXXX7954	8
XXXXXX7963	8
XXXXXX7975	8
XXXXXX7983	8
XXXXXX8012	8
XXXXXX8056	8
XXXXXX8081	8
XXXXXX8160	8
XXXXXX8163	8
XXXXXX8168	8
XXXXXX8242	8
XXXXXX8266	8
XXXXXX8271	8
XXXXXX8286	8
XXXXXX8290	8
XXXXXX8292	8
XXXXXX8293	8
XXXXXX8341	8
XXXXXX8342	8
XXXXXX8362	8
XXXXXX8371	8
XXXXXX8381	8
XXXXXX8393	8
XXXXXX8404	8
XXXXXX8423	8
XXXXXX8425	8
XXXXXX8440	8
XXXXXX8454	8
XXXXXX8464	8
XXXXXX8511	8
XXXXXX8512	8
XXXXXX8530	8
XXXXXX8555	8
XXXXXX8557	8
XXXXXX8558	8
XXXXXX8563	8
XXXXXX8611	8
XXXXXX8618	8
XXXXXX8635	8
XXXXXX8638	8
XXXXXX8676	8
XXXXXX8730	8
XXXXXX8758	8
XXXXXX8772	8
XXXXXX8780	8
XXXXXX8794	8
XXXXXX8795	8
XXXXXX8805	8
XXXXXX8867	8
XXXXXX8907	8
XXXXXX8918	8
XXXXXX8927	8
XXXXXX8942	8
XXXXXX8951	8
XXXXXX8959	8
XXXXXX8963	8
XXXXXX8982	8
XXXXXX9001	8
XXXXXX9002	8
XXXXXX9028	8
XXXXXX9167	8
XXXXXX9194	8
XXXXXX9198	8
XXXXXX9204	8
XXXXXX9213	8
XXXXXX9228	8
XXXXXX9284	8
XXXXXX9287	8
XXXXXX9289	8
XXXXXX9354	8
XXXXXX9360	8
XXXXXX9445	8
XXXXXX9446	8
XXXXXX9450	8
XXXXXX9464	8
XXXXXX9477	8
XXXXXX9490	8
XXXXXX9504	8
XXXXXX9527	8
XXXXXX9530	8
XXXXXX9549	8
XXXXXX9589	8
XXXXXX9592	8
XXXXXX9605	8
XXXXXX9704	8
XXXXXX9736	8
XXXXXX9820	8
XXXXXX9831	8
XXXXXX9858	8
XXXXXX9864	8
XXXXXX9874	8
XXXXXX9875	8
XXXXXX9885	8
XXXXXX9907	8
XXXXXX9913	8
XXXXXX9918	8
XXXXXX9919	8
XXXXXX9920	8
XXXXXX9948	8
XXXXXX9951	8
XXXXXX9959	8
XXXXXX9993	8
XXXXXXXXCard	8
XXXXXXXXXXXX0135	8
XXXXXXXXXXXX0675	8
XXXXXXXXXXXX2825	8
XXXXXXXXXXXX3024	8
XXXXXXXXXXXX4314	8
XXXXXXXXXXXX4511	8
XXXXXXXXXXXX4670	8
XXXXXXXXXXXX4752	8
XXXXXXXXXXXX6604	8
XXXXXXXXXXXX7021	8
XXXXXXXXXXXX7311	8
XXXXXXXXXXXX7783	8
XXXXXXXXXXXX8033	8
XXXXXXXXXXXX8871	8
XXXXXXXXXXXX8883	8
XXXXXXXXXXXX9575	8
XXXXXXXXXXXX9949	8
YOUNGSTBOARDMAN	8
0029	7
0043	7
0044	7
0051	7
0081	7
0091	7
013	7
0269	7
0278	7
028	7
0289	7
0386	7
0392	7
0393	7
044	7
0440	7
0444	7
0457	7
0469	7
048	7
0489	7
0534	7
0541	7
0543	7
0551	7
0556	7
0572	7
0586	7
0588	7
0631	7
0661	7
0666	7
0670	7
0676	7
0679	7
0680	7
0738PADRE	7
0739	7
0835	7
0841	7
0858	7
0876	7
0888	7
0899	7
0938	7
0948	7
0956	7
0958	7
0963	7
0965	7
0974	7
1277	7
1283	7
1329	7
1340	7
1349	7
1355	7
1363	7
1372	7
1383	7
1441	7
1446	7
1474	7
1478	7
1479	7
1481	7
1487	7
1497	7
1518	7
1544	7
1556	7
1597	7
1608	7
1631	7
1639	7
1644	7
1666	7
1677	7
1685	7
1727	7
1729	7
1731	7
1737	7
1742	7
1759	7
1760	7
1768	7
1797	7
1800	7
1827	7
1829	7
1837	7
1839	7
1844	7
1849	7
1864	7
1868	7
1880	7
1914	7
1919	7
1922	7
1930	7
1942	7
1945	7
1957	7
1975	7
1990	7
2083	7
2099	7
2103	7
2108	7
2111	7
2112	7
2126	7
2144	7
2147	7
2149	7
2161	7
2183	7
2191	7
2203	7
2210	7
2211	7
2215	7
2227	7
2241	7
2250	7
2255	7
2259	7
2276	7
2299	7
2320	7
2324	7
2326	7
2342	7
2346	7
2348	7
2351	7
2388	7
2390	7
2397	7
2408	7
2414	7
2427	7
2431	7
2432	7
2445	7
2447	7
2452	7
2453	7
2460	7
2467	7
2469	7
2472	7
2474	7
2510	7
2522	7
2527	7
2544	7
2548	7
2554	7
2581	7
2588	7
2593	7
2606	7
2611	7
2614	7
2616	7
2618	7
2630	7
2633	7
2636	7
2644	7
2653	7
2654	7
2655	7
2679	7
2680	7
2687	7
2689	7
2701	7
2703	7
2707	7
2724	7
2736	7
2739	7
2742	7
2745	7
2757	7
2773	7
2837	7
2844	7
2855	7
2867	7
2873	7
2876	7
2886	7
2900	7
2914	7
2915	7
2923	7
2930	7
2937	7
2940	7
2956	7
2960	7
2973	7
2974	7
2982	7
2983	7
3009	7
3043	7
3044	7
3058	7
3063	7
3064	7
3065	7
3075	7
3086	7
3093	7
3095	7
3096	7
3114	7
3117	7
3142	7
3162	7
3163	7
3174	7
3176	7
3189	7
3191	7
3199	7
3206	7
3213	7
3255	7
3269	7
3271	7
3272	7
3280	7
3283	7
3288	7
3293	7
3294	7
3297	7
3309	7
3348	7
3400	7
3411	7
3429	7
3447	7
3448	7
3454	7
3457	7
3458	7
3461	7
3468	7
3492	7
3500	7
3515	7
3521	7
3525	7
3536	7
3551	7
3557	7
3560	7
3573	7
3587	7
3588	7
3590	7
3600	7
3603	7
3613	7
3636	7
3638	7
3653	7
3654	7
3660	7
3670	7
3672	7
3687	7
3696	7
3732	7
3739	7
3750	7
3752	7
3769	7
3777	7
3781	7
3790	7
3838	7
3840	7
3843	7
3844	7
3849	7
3856	7
3859	7
3860	7
3872	7
3883	7
3891	7
3938	7
3952	7
3955	7
3964	7
3967	7
3971	7
3982	7
3985	7
3994	7
4003	7
4027	7
4031	7
4038	7
4049	7
4064	7
4076	7
4079	7
4112	7
4114	7
4124	7
4126	7
4142	7
4154	7
4162	7
4164	7
4176	7
4183	7
4185	7
4195	7
4198	7
4206	7
4214	7
4231	7
4244	7
4258	7
4263	7
4275	7
4279	7
4280	7
4302	7
4322	7
4336	7
4338	7
4358	7
4367	7
4385	7
4389	7
4399	7
4403	7
4426	7
444	7
4444	7
4463	7
4466	7
4486	7
4488	7
4495	7
4509	7
4511	7
4516	7
4530	7
4542	7
4545	7
4568	7
4577	7
4580	7
4622	7
4633	7
4638	7
4647	7
4659	7
4665	7
4668	7
4683	7
4707	7
4743	7
4756	7
4763	7
4777	7
4781	7
4803	7
4831	7
4833	7
4841	7
4846	7
4886	7
4895	7
4905	7
4909	7
4916	7
4918	7
4943	7
4956	7
4958	7
4966	7
4970	7
4984	7
4990	7
4998	7
5009	7
5029	7
5033	7
5038	7
5054	7
5055	7
5059	7
5063	7
5073	7
5074	7
5078	7
5088	7
5093	7
5101	7
5102	7
5109	7
5114	7
5124	7
5126	7
5140	7
5155	7
5162	7
5168	7
5189	7
5196	7
5198	7
5218	7
5245	7
5254	7
5270	7
5273	7
5281	7
5294	7
5304	7
5343	7
5347	7
5355	7
5364	7
5384	7
5389	7
5395	7
5400	7
5438	7
5440	7
5441	7
5453	7
5455	7
5464	7
5477	7
5482	7
5485	7
5486	7
5530	7
5548	7
5628	7
5633	7
5645	7
5669	7
5687	7
5709	7
5723	7
5724	7
5728	7
5736	7
5748	7
5757	7
5762	7
5770	7
5772	7
5797	7
5813	7
5820	7
5822	7
5824	7
5836	7
5848	7
5852	7
5853	7
5870	7
5879	7
5880	7
5891	7
5908	7
5909	7
5912	7
5916	7
5918	7
5919	7
5923	7
5924	7
5926	7
5963	7
5965	7
5972	7
5973	7
5977	7
5978	7
5996	7
6017	7
6030	7
6031	7
6037	7
6038	7
6039	7
6056	7
6058	7
6066	7
6071	7
6083	7
6085	7
6086	7
6087	7
6088	7
6125	7
6129	7
6137	7
6140	7
6149	7
6168	7
6170	7
6177	7
6183	7
6185	7
6188	7
6192	7
6202	7
6209	7
6221	7
6223	7
6230	7
6232	7
6237	7
6245	7
6247	7
6248	7
6249	7
6255	7
6256	7
6257	7
6261	7
6265	7
6291	7
6298	7
6304	7
6352	7
6358	7
6365	7
6367	7
6382	7
6410	7
6414	7
6419	7
6424	7
6428	7
6436	7
6440	7
6442	7
6468	7
6502	7
6513	7
6517	7
6554	7
6562	7
6568	7
6579	7
6587	7
6590	7
6605	7
6627	7
6633	7
6639	7
6642	7
6656	7
6658	7
6684	7
6692	7
6703	7
6705	7
6709	7
6730	7
6738	7
6747	7
6792	7
6800	7
6814	7
6817	7
6826	7
6831	7
6838	7
6840	7
6851	7
6877	7
6893	7
6918	7
6929	7
6943	7
6948	7
6975	7
6981	7
7007	7
7013	7
7034	7
7040	7
7041	7
7048	7
7052	7
7054	7
7055	7
7059	7
7079	7
7095	7
7097	7
7111	7
7114	7
7116	7
7120	7
7130	7
7136	7
7139	7
7156	7
7158	7
7164	7
7179	7
7188	7
7194	7
7195	7
7206	7
7212	7
7213	7
7217	7
7226	7
7237	7
7241	7
7251	7
7259	7
7276	7
7278	7
7284	7
7299	7
7304	7
7309	7
7314	7
7319	7
7342	7
7358	7
7362	7
7364	7
7365	7
7375	7
7376	7
7381	7
7391	7
7405	7
7412	7
7421	7
7423	7
7443	7
7451	7
7455	7
7463	7
7474	7
7499	7
7503	7
7524	7
7529	7
7543	7
7547	7
7569	7
7578	7
7587	7
7592	7
7613	7
7617	7
7618	7
7623	7
7629	7
7637	7
7646	7
7648	7
7671	7
7684	7
7689	7
7695	7
7699	7
7722	7
7748	7
7758	7
7759	7
7765	7
7767	7
7778	7
7785	7
7790	7
7793	7
7795	7
7814	7
7815	7
7816	7
7830	7
7837	7
7843	7
7861	7
7864	7
7865	7
7871	7
7890	7
7929	7
7939	7
7948	7
7949	7
7962	7
7964	7
7972	7
7990	7
8011	7
8027	7
8033	7
8035	7
8036	7
8046	7
8060	7
8071	7
8073	7
8086	7
8093	7
8116	7
8147	7
8162	7
8170	7
8181	7
8199	7
8200	7
8209	7
8213	7
8217	7
8253	7
8258	7
8268	7
8321	7
8333	7
8342	7
8351	7
8357	7
8360	7
8373	7
8377	7
8382	7
8414	7
8418	7
8419	7
8424	7
8430	7
8438	7
8443	7
8444	7
8448	7
8449	7
8475	7
8481	7
8498	7
8504	7
8508	7
8531	7
8560	7
8561	7
8562	7
8569	7
8576	7
8583	7
8589	7
8605	7
8610	7
8639	7
8647	7
8650	7
8659	7
8673	7
8674	7
8684	7
8705	7
8709	7
8711	7
8713	7
8723	7
8727	7
8752	7
8755	7
8767	7
8790	7
8791	7
8805	7
8811	7
8822	7
8832	7
8833	7
8841	7
8845	7
8846	7
8858	7
8866	7
8875	7
8880	7
8921	7
8929	7
8930	7
8934	7
8941	7
8949	7
8969	7
8981	7
8982	7
8991	7
8994	7
9008	7
9013	7
9018	7
9032	7
9037	7
9044	7
9051	7
9062	7
9074	7
9086	7
9092	7
9099	7
9109	7
9116	7
9118	7
9136	7
9151	7
9159	7
9178	7
9183	7
9195	7
9204	7
9210	7
9240	7
9244	7
9254	7
9256	7
9257	7
9266	7
9302	7
9314	7
9319	7
9321	7
9331	7
9345	7
9362	7
9376	7
9381	7
9390	7
9399	7
9406	7
9427	7
9450	7
9458	7
9463	7
9480	7
9482	7
9486	7
9487	7
9489	7
9511	7
9516	7
9558	7
9565	7
9581	7
9591	7
9597	7
9604	7
9607	7
9608	7
9609	7
9613	7
9626	7
9632	7
9636	7
9644	7
9651	7
9656	7
9660	7
9666	7
9679	7
9680	7
9682	7
9698	7
9702	7
9719	7
9738	7
9744	7
9757	7
9768	7
9769	7
9777	7
9786	7
9793	7
9795	7
9817	7
9818	7
9846	7
9881	7
9883	7
9885	7
9898	7
9909	7
9910	7
9922	7
9929	7
9930	7
9941	7
9959	7
9967	7
9978	7
9981	7
9986	7
9996	7
Accounts	7
ALCard	7
am	7
ANDERSO	7
ANTONI	7
ARDate	7
ARXXXXTON	7
Austin	7
AUTO	7
Avcolliervilletn	7
BADILLARD	7
BEBEACHWOOD	7
BL	7
BOYN	7
BROOMFIELDCO	7
BURLINGTO	7
ca	7
CAITLIN	7
CAV	7
CHARLOTT	7
CHRI	7
CKFXXXXX0045POS	7
CKFXXXXX0091POS	7
CKFXXXXX0526POS	7
CKFXXXXX0638POS	7
CKFXXXXX0729POS	7
CKFXXXXX0796POS	7
CKFXXXXX0798POS	7
CKFXXXXX1154POS	7
CKFXXXXX1223POS	7
CKFXXXXX1264POS	7
CKFXXXXX1513POS	7
CKFXXXXX1661POS	7
CKFXXXXX1783POS	7
CKFXXXXX1909POS	7
CKFXXXXX2050POS	7
CKFXXXXX3265POS	7
CKFXXXXX3670POS	7
CKFXXXXX3722POS	7
CKFXXXXX3865POS	7
CKFXXXXX3952POS	7
CKFXXXXX4026POS	7
CKFXXXXX4216POS	7
CKFXXXXX4240POS	7
CKFXXXXX4306POS	7
CKFXXXXX4554POS	7
CKFXXXXX4598POS	7
CKFXXXXX4903POS	7
CKFXXXXX5199POS	7
CKFXXXXX5348POS	7
CKFXXXXX5517POS	7
CKFXXXXX6457POS	7
CKFXXXXX6495POS	7
CKFXXXXX6588POS	7
CKFXXXXX7004POS	7
CKFXXXXX7011POS	7
CKFXXXXX7053POS	7
CKFXXXXX7387POS	7
CKFXXXXX7599POS	7
CKFXXXXX7733POS	7
CKFXXXXX7881POS	7
CKFXXXXX7928POS	7
CKFXXXXX8091POS	7
CKFXXXXX8124POS	7
CKFXXXXX8207POS	7
CKFXXXXX8257POS	7
CKFXXXXX8450POS	7
CKFXXXXX8746POS	7
CKFXXXXX9222POS	7
CKFXXXXX9337POS	7
CKFXXXXX9541POS	7
CKFXXXXX9620POS	7
CKFXXXXX9725POS	7
CKFXXXXX9738POS	7
CKFXXXXX9778POS	7
CKFXXXXX9890POS	7
COASTLANDNAPLES	7
Cofranklin	7
COLEMAN	7
COLL	7
COLLIERVILL	7
CONESTOG	7
COR	7
CPINEVILLE	7
CROSSROA	7
CTYB	7
DISALEM	7
DRIVE1865	7
e	7
EASTGA	7
EASTRID	7
EDI	7
ESPLA	7
FASHIONSCOTTSDAL	7
FIES	7
FIREWHE	7
FL10	7
FLATBROOMFIELD	7
FRANKLINTN	7
GA09	7
GAINESVI	7
GE	7
Glendale	7
GLENXXXX	7
GREENSBODEBIT	7
HA	7
HERI	7
HERITAG	7
HERITAGAIKEN	7
HILLNC	7
HOLHIGH	7
HOLLO	7
ia	7
id	7
Idaho	7
ILXXXXXX	7
IN3031	7
IN3043	7
IN3044	7
IN3300	7
Independencemo	7
INDEPENDENCEMO	7
INTERNA	7
JENNY	7
Kansas	7
KEPADUCAH	7
KURTIS	7
LA12	7
LEWISVILL	7
LINCOL	7
LOUISMO	7
Manhattan	7
MEADLITTLETONCOUS	7
METARI	7
MIDLMIDLAND	7
MONROELA	7
MONTGOM	7
ms	7
MWINSTON	7
MXXXXXXXXXBILL	7
MYERDEBIT	7
N0926	7
Nashville	7
NASHVILLETN	7
NGA	7
NORTHWOOD	7
NV09	7
oa	7
Oaoverland	7
OK10	7
OKPOS	7
on	7
OXXXXX	7
Paducah	7
Pagoda	7
PARKW	7
PAXXXXXXXXX	7
PAYMTPPD	7
PEACHTCOLUMBUS	7
PECANL	7
PEDRO	7
PENSACO	7
PINN	7
PINNED	7
Pos	7
POS001	7
PRE	7
pymt	7
QUAIOKLAHOMA	7
Receivable	7
RECURRINGxxxxxxxxxxXXXXX	7
Revolv	7
RICHLANDWACO	7
SALEDILLARDS	7
SALENC	7
SARASOTADEBIT	7
SHAWNE	7
SI	7
SOLUBBOCK	7
SOUTHAVEDEBIT	7
Southaven	7
SOUTHPAMOLINE	7
SPOKLAHOMA	7
SPRINGFSPRINGFIELD	7
SQUARE	7
STATE	7
STEVENS	7
SUMNER	7
SUWANEEGA	7
Toaurora	7
TRAIL	7
TU	7
Tucson	7
TURTLECJONESBORO	7
TY	7
TYRON	7
UCHAPEL	7
View	7
wichita	7
WIREGRASWESLEY	7
WithdrawalTRAN	7
WYUS	7
XX6708	7
XXXXANDRIA	7
XXXXX0014	7
XXXXX0022	7
XXXXX0024	7
XXXXX0062	7
XXXXX0108	7
XXXXX0123	7
XXXXX0129	7
XXXXX0147	7
XXXXX0198	7
XXXXX0216	7
XXXXX0242	7
XXXXX0247	7
XXXXX0249	7
XXXXX0309	7
XXXXX0310	7
XXXXX0336	7
XXXXX0338	7
XXXXX0360	7
XXXXX0372	7
XXXXX0380	7
XXXXX0394	7
XXXXX0409	7
XXXXX0416	7
XXXXX0449	7
XXXXX0452	7
XXXXX0457	7
XXXXX0460	7
XXXXX0461	7
XXXXX0478	7
XXXXX0481	7
XXXXX0488	7
XXXXX0506	7
XXXXX0511	7
XXXXX0515	7
XXXXX0536	7
XXXXX0542	7
XXXXX0549	7
XXXXX0561	7
XXXXX0563	7
XXXXX0570	7
XXXXX0573	7
XXXXX0584	7
XXXXX0592	7
XXXXX0594	7
XXXXX0599	7
XXXXX0615	7
XXXXX0620	7
XXXXX0630	7
XXXXX0660	7
XXXXX0665	7
XXXXX0666	7
XXXXX0669	7
XXXXX0673	7
XXXXX0675	7
XXXXX0682	7
XXXXX0683	7
XXXXX0696	7
XXXXX0725	7
XXXXX0733	7
XXXXX0734	7
XXXXX0735	7
XXXXX0739	7
XXXXX0742	7
XXXXX0748	7
XXXXX0759	7
XXXXX0767	7
XXXXX0773	7
XXXXX0781	7
XXXXX0804	7
XXXXX0811	7
XXXXX0816	7
XXXXX0821	7
XXXXX0827	7
XXXXX0850	7
XXXXX0868	7
XXXXX0870	7
XXXXX0875	7
XXXXX0882	7
XXXXX0892	7
XXXXX0905	7
XXXXX0910	7
XXXXX0913	7
XXXXX0922	7
XXXXX0923	7
XXXXX0924	7
XXXXX0927	7
XXXXX0933	7
XXXXX0940	7
XXXXX0978	7
XXXXX0980	7
XXXXX0985	7
XXXXX1007	7
XXXXX1013	7
XXXXX1026	7
XXXXX1043	7
XXXXX1055	7
XXXXX1057	7
XXXXX1085	7
XXXXX1089	7
XXXXX1115	7
XXXXX1123	7
XXXXX1143	7
XXXXX1148	7
XXXXX1150	7
XXXXX1168	7
XXXXX1169	7
XXXXX1202	7
XXXXX1217	7
XXXXX1255	7
XXXXX1263	7
XXXXX1273	7
XXXXX1280	7
XXXXX1281	7
XXXXX1310	7
XXXXX1316	7
XXXXX1322	7
XXXXX1340	7
XXXXX1360	7
XXXXX1363	7
XXXXX1368	7
XXXXX1372	7
XXXXX1373	7
XXXXX1374	7
XXXXX1376	7
XXXXX1381	7
XXXXX1408	7
XXXXX1416	7
XXXXX1433	7
XXXXX1444	7
XXXXX1453	7
XXXXX1454	7
XXXXX1458	7
XXXXX1459	7
XXXXX1461	7
XXXXX1477	7
XXXXX1483	7
XXXXX1484	7
XXXXX1485	7
XXXXX1489	7
XXXXX1505	7
XXXXX1514	7
XXXXX1522	7
XXXXX1526	7
XXXXX1528	7
XXXXX1534	7
XXXXX1556	7
XXXXX1569	7
XXXXX1572	7
XXXXX1576	7
XXXXX1608	7
XXXXX1625	7
XXXXX1639	7
XXXXX1642	7
XXXXX1651	7
XXXXX1657	7
XXXXX1663	7
XXXXX1686	7
XXXXX1703	7
XXXXX1707	7
XXXXX1727	7
XXXXX1732	7
XXXXX1733	7
XXXXX1736	7
XXXXX1740	7
XXXXX1745	7
XXXXX1759	7
XXXXX1769	7
XXXXX1784	7
XXXXX1785	7
XXXXX1812	7
XXXXX1825	7
XXXXX1828	7
XXXXX1829	7
XXXXX1842	7
XXXXX1844	7
XXXXX1847	7
XXXXX1857	7
XXXXX1871	7
XXXXX1872	7
XXXXX1874	7
XXXXX1875	7
XXXXX1880	7
XXXXX1891	7
XXXXX1911	7
XXXXX1935	7
XXXXX1938	7
XXXXX1958	7
XXXXX1977	7
XXXXX1999	7
XXXXX2007	7
XXXXX2012	7
XXXXX2019	7
XXXXX2021	7
XXXXX2031	7
XXXXX2036	7
XXXXX2037	7
XXXXX2040	7
XXXXX2044	7
XXXXX2048	7
XXXXX2049	7
XXXXX2055	7
XXXXX2072	7
XXXXX2073	7
XXXXX2074	7
XXXXX2075	7
XXXXX2094	7
XXXXX2103	7
XXXXX2104	7
XXXXX2112	7
XXXXX2179	7
XXXXX2210	7
XXXXX2221	7
XXXXX2259	7
XXXXX2260	7
XXXXX2311	7
XXXXX2319	7
XXXXX2354	7
XXXXX2373	7
XXXXX2394	7
XXXXX2399	7
XXXXX2400	7
XXXXX2403	7
XXXXX2408	7
XXXXX2421	7
XXXXX2444	7
XXXXX2448	7
XXXXX2453	7
XXXXX2461	7
XXXXX2465	7
XXXXX2467	7
XXXXX2470	7
XXXXX2480	7
XXXXX2498	7
XXXXX2502	7
XXXXX2509	7
XXXXX2510	7
XXXXX2521	7
XXXXX2522	7
XXXXX2526	7
XXXXX2545	7
XXXXX2568	7
XXXXX2583	7
XXXXX2602	7
XXXXX2610	7
XXXXX2619	7
XXXXX2624	7
XXXXX2626	7
XXXXX2633	7
XXXXX2644	7
XXXXX2647	7
XXXXX2657	7
XXXXX2664	7
XXXXX2667	7
XXXXX2670	7
XXXXX2671	7
XXXXX2681	7
XXXXX2687	7
XXXXX2702	7
XXXXX2711	7
XXXXX2722	7
XXXXX2723	7
XXXXX2726	7
XXXXX2733	7
XXXXX2744	7
XXXXX2764	7
XXXXX2769	7
XXXXX2772	7
XXXXX2784	7
XXXXX2786	7
XXXXX2792	7
XXXXX2803	7
XXXXX2816	7
XXXXX2832	7
XXXXX2845	7
XXXXX2858	7
XXXXX2907	7
XXXXX2911	7
XXXXX2913	7
XXXXX2920	7
XXXXX2922	7
XXXXX2926	7
XXXXX2938	7
XXXXX2953	7
XXXXX2956	7
XXXXX2966	7
XXXXX2967	7
XXXXX2979	7
XXXXX2984	7
XXXXX2987	7
XXXXX2993	7
XXXXX3026	7
XXXXX3042	7
XXXXX3046	7
XXXXX3050	7
XXXXX3074	7
XXXXX3099	7
XXXXX3100	7
XXXXX3108	7
XXXXX3110	7
XXXXX3118	7
XXXXX3124	7
XXXXX3129	7
XXXXX3136	7
XXXXX3165	7
XXXXX3191	7
XXXXX3212	7
XXXXX3268	7
XXXXX3281	7
XXXXX3284	7
XXXXX3326	7
XXXXX3336	7
XXXXX3347	7
XXXXX3352	7
XXXXX3361	7
XXXXX3382	7
XXXXX3397	7
XXXXX3405	7
XXXXX3408	7
XXXXX3417	7
XXXXX3431	7
XXXXX3436	7
XXXXX3443	7
XXXXX3448	7
XXXXX3450	7
XXXXX3453	7
XXXXX3470	7
XXXXX3473	7
XXXXX3487	7
XXXXX3500	7
XXXXX3503	7
XXXXX3506	7
XXXXX3515	7
XXXXX3525	7
XXXXX3535	7
XXXXX3544	7
XXXXX3563	7
XXXXX3586	7
XXXXX3593	7
XXXXX3597	7
XXXXX3603	7
XXXXX3610	7
XXXXX3615	7
XXXXX3633	7
XXXXX3642	7
XXXXX3650	7
XXXXX3654	7
XXXXX3655	7
XXXXX3674	7
XXXXX3680	7
XXXXX3682	7
XXXXX3688	7
XXXXX3694	7
XXXXX3697	7
XXXXX3703	7
XXXXX3711	7
XXXXX3727	7
XXXXX3728	7
XXXXX3730	7
XXXXX3735	7
XXXXX3741	7
XXXXX3749	7
XXXXX3755	7
XXXXX3757	7
XXXXX3772	7
XXXXX3781	7
XXXXX3797	7
XXXXX3804	7
XXXXX3807	7
XXXXX3815	7
XXXXX3823	7
XXXXX3842	7
XXXXX3848	7
XXXXX3857	7
XXXXX3860	7
XXXXX3863	7
XXXXX3865	7
XXXXX3867	7
XXXXX3868	7
XXXXX3881	7
XXXXX3901	7
XXXXX3906	7
XXXXX3920	7
XXXXX3926	7
XXXXX3937	7
XXXXX3945	7
XXXXX3962	7
XXXXX3968	7
XXXXX3973	7
XXXXX3986	7
XXXXX3992	7
XXXXX4010	7
XXXXX4026	7
XXXXX4030	7
XXXXX4032	7
XXXXX4038	7
